,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
964,4043,2014-01-29,4877.0096964271615,17,622,31.768736948818795,20204.0961261974,5413.8994090287415,5461.9143296126695,286.54112261430623,[2.4    0.1833],283.8994090287415
965,4044,2014-01-30,4877.0096964271615,17,622,31.768736948818795,20204.0961261974,5411.268264454816,5461.9143296126695,283.95061978785077,[2.477  0.3835],281.26826445481584
966,4045,2014-01-31,4877.0096964271615,17,622,31.768736948818795,20204.0961261974,5422.183946598881,5461.9143296126695,294.90694367938664,[0.00103342 0.00064932],292.18394659888145
967,4046,2014-02-03,4877.0096964271615,17,622,31.768736948818795,20204.0961261974,5429.964327255578,5461.9143296126695,302.7279660835531,[2.098  0.6206],299.9643272555777
968,4047,2014-02-04,2040.6383637221456,104,622,32.46576789264361,20204.0961261974,5431.24317523159,5461.9143296126695,302.41654229073,[0.4197 0.59  ],301.2431752315897
969,4048,2014-02-05,1621.8427988546832,117,622,32.437909621388016,20204.0961261974,5391.002882661844,5461.9143296126695,261.9489576278422,[0.1978 0.213 ],261.0028826618436
970,4049,2014-02-06,3732.087634972576,50,689,32.437909621388016,22314.340962315295,5306.897214165033,5461.9143296126695,179.105366015725,[1.168  0.5767],176.8972141650329
971,4050,2014-02-07,4141.331974189117,37,702,32.437909621388016,22723.585301531835,5306.104324266965,5461.9143296126695,178.5891234514783,[1.781  0.2637],176.1043242669648
972,4051,2014-02-10,452.2145864796257,153,702,31.956340154907505,22723.585301531835,5318.033209924041,5461.9143296126695,188.30830713081644,[0.915 0.893],188.03320992404133
973,4052,2014-02-11,452.2145864796257,153,702,31.956340154907505,22723.585301531835,5355.159985487858,5461.9143296126695,225.4388511495202,[1.499    0.003061],225.15998548785774
974,4053,2014-02-12,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5380.303431039295,5461.9143296126695,250.3646232551497,[0.7637 0.824 ],250.303431039295
